date,state,tot_cases,new_case,tot_death,conf_death,new_death,total_vaccinations,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-03-05,NE,202310,0,2112,,0,535213.0,344684.0,9.68,27.67,187246.0,17.82,36.66,13272.0,6861.0,0.755
2021-01-24,CT,237815,0,6819,5545.0,0,321737.0,275126.0,1.14,9.02,40506.0,7.72,13.82,16292.0,4570.0,0.653
2021-01-19,GU,7521,6,128,,3,3791.0,3785.0,,2.29,,2.28,20.69,0.0,0.0,0.111
2021-02-22,RI,123980,835,2466,,90,206034.0,142522.0,5.99,19.45,63410.0,13.45,23.24,8850.0,8354.0,0.8370000000000001
2021-01-17,CA,2942475,42229,33392,,432,,,,,,,,90079.0,2280.0,
2021-01-16,RI,104443,0,2005,,0,,,,,,,,2403.0,2268.0,
2021-01-12,NV,252842,2593,3546,,46,61653.0,31320.0,0.28,2.0,8761.0,1.02,6.73,,,0.298
2021-02-25,NH,74568,310,1163,,6,291248.0,202003.0,6.55,21.42,89032.0,14.86,29.15,9198.0,6765.0,0.735
2021-03-09,AL,500616,524,10186,7998.0,38,1140984.0,747268.0,8.57,23.27,420083.0,15.24,34.45,24118.0,4919.0,0.6759999999999999
2021-02-13,NJ,743819,3757,22440,20194.0,47,1309703.0,971241.0,3.75,14.75,332888.0,10.93,19.99,38345.0,4317.0,0.738
2021-01-14,CT,221544,968,6553,5319.0,17,171897.0,156366.0,,4.82,,4.39,9.22,10251.0,2875.0,0.523
2021-03-01,MS,295295,301,6724,4698.0,43,637116.0,419824.0,7.26,21.41,216072.0,14.11,29.23,19723.0,6627.0,0.732
2021-01-27,ID,161212,620,1714,1501.0,26,96991.0,80857.0,0.86,5.43,15443.0,4.52,11.37,3961.0,2216.0,0.47700000000000004
2021-02-03,NJ,705807,2311,21693,19506.0,109,851721.0,703957.0,1.64,9.59,145570.0,7.93,14.1,34266.0,3858.0,0.68
2021-02-04,WA,317878,1584,4416,,28,797358.0,637940.0,1.94,10.47,147498.0,8.38,15.35,32318.0,4244.0,0.682
2021-01-28,NH,64258,696,1022,,16,110451.0,88624.0,1.6,8.12,21781.0,6.52,14.75,4259.0,3132.0,0.551
2021-02-28,MN,484594,804,6551,6212.0,8,1393985.0,934903.0,8.05,24.72,454008.0,16.58,28.37,36735.0,6514.0,0.871
2021-01-26,AL,445909,2900,6896,5638.0,234,254959.0,223854.0,0.63,5.2,30933.0,4.57,11.6,17738.0,3618.0,0.44799999999999995
2021-02-24,VT,14768,77,201,,0,144970.0,97004.0,7.65,23.23,47757.0,15.55,31.21,4144.0,6641.0,0.7440000000000001
2021-03-02,MO,479069,387,8148,,216,1384067.0,901269.0,7.6,22.55,466460.0,14.68,27.86,39022.0,6358.0,0.81
2021-01-15,IN,583160,4666,9246,8872.0,44,260310.0,222599.0,0.56,3.87,37683.0,3.31,9.54,22822.0,3390.0,0.405
2021-02-11,ME,42259,201,643,630.0,2,193246.0,141778.0,3.7,14.38,49721.0,10.55,22.27,5687.0,4231.0,0.645
2021-02-06,ID,165209,240,1767,1553.0,9,176220.0,133810.0,1.79,9.86,32011.0,7.49,14.91,8784.0,4915.0,0.6609999999999999
2021-02-28,IN,661673,731,12573,12142.0,17,1590344.0,1005101.0,8.44,23.62,568495.0,14.93,27.46,45786.0,6801.0,0.86
2021-01-26,NV,272853,956,4088,,59,164362.0,140934.0,0.73,5.34,22508.0,4.58,10.97,8789.0,2853.0,0.486
2021-03-04,MT,100531,180,1375,1375.0,2,301007.0,198533.0,9.5,28.16,101513.0,18.58,36.25,6959.0,6511.0,0.777
2021-02-24,ME,44117,217,701,679.0,24,305362.0,208682.0,7.03,22.72,94466.0,15.52,28.82,8988.0,6686.0,0.7879999999999999
2021-02-10,MS,284664,911,6390,4532.0,23,345507.0,277287.0,2.28,11.61,67829.0,9.32,19.15,13515.0,4541.0,0.606
2021-02-12,VT,13415,166,189,,1,100036.0,68654.0,5.0,16.03,31208.0,11.0,22.12,2855.0,4575.0,0.725
2021-02-11,CT,266499,1003,7354,6025.0,28,600249.0,437058.0,4.34,16.84,154639.0,12.26,22.78,16918.0,4745.0,0.7390000000000001
2021-01-28,WA,307809,2520,4243,,32,571135.0,468528.0,1.2,7.5,91733.0,6.15,13.18,28245.0,3709.0,0.569
2021-01-31,VT,11965,134,174,,1,67180.0,50571.0,2.64,10.77,16491.0,8.1,15.99,2187.0,3505.0,0.6729999999999999
2021-02-17,CT,271356,534,7476,6129.0,27,738191.0,509165.0,6.14,20.7,218777.0,14.28,25.69,23349.0,6549.0,0.8059999999999999
2021-01-17,IN,590211,3162,9310,8936.0,23,,,,,,,,21131.0,3139.0,
2021-01-30,NV,277349,1070,4264,,46,224192.0,191175.0,1.03,7.28,31783.0,6.21,11.97,12452.0,4043.0,0.608
2021-01-21,NC,698099,7187,8339,7663.0,139,473282.0,406257.0,0.64,4.51,66736.0,3.87,11.03,29296.0,2793.0,0.409
2021-02-12,MT,97063,221,1324,1324.0,4,157695.0,115415.0,3.92,14.75,41895.0,10.8,18.18,5023.0,4700.0,0.812
2021-02-12,LA,418585,1170,9276,8646.0,37,701110.0,482025.0,4.68,15.08,217681.0,10.37,19.25,23529.0,5061.0,0.7829999999999999
2021-02-12,IN,646425,1419,12117,11690.0,89,873568.0,659495.0,3.17,12.98,213259.0,9.8,20.2,23240.0,3452.0,0.642
2021-01-20,CT,234134,1915,6726,5470.0,44,243140.0,213145.0,0.7,6.82,25018.0,5.98,12.07,11609.0,3256.0,0.565
2021-02-14,MN,473567,776,6444,6111.0,7,870743.0,643627.0,3.97,15.44,224005.0,11.41,20.08,20236.0,3588.0,0.769
2021-01-24,WI,581377,1374,6190,5691.0,6,308290.0,260664.0,0.78,5.29,45641.0,4.48,10.48,16663.0,2862.0,0.505
2021-02-05,MN,466224,1048,6341,6014.0,22,634453.0,459716.0,2.34,11.25,131728.0,8.15,16.57,27729.0,4917.0,0.679
2021-02-10,VA,541018,3699,6958,5978.0,26,1187340.0,925586.0,2.71,13.91,231608.0,10.84,18.27,37771.0,4425.0,0.7609999999999999
2021-01-14,RI,103386,901,1996,,9,44871.0,38000.0,,4.24,,3.59,7.94,2652.0,2503.0,0.5329999999999999
2021-02-09,RI,119434,330,2248,,12,122079.0,86264.0,3.38,11.52,35770.0,8.14,19.63,3220.0,3040.0,0.5870000000000001
2021-02-06,RI,117891,0,2212,,0,111830.0,81085.0,2.9,10.56,30711.0,7.65,18.15,3391.0,3201.0,0.5820000000000001
2021-01-20,DE,71775,464,1026,919.0,5,45640.0,38610.0,0.71,4.69,6919.0,3.97,10.31,2461.0,2527.0,0.455
2021-01-29,NJ,687269,5986,21383,19254.0,82,727426.0,616618.0,1.22,8.19,108740.0,6.94,13.87,37580.0,4231.0,0.591
2021-02-20,NC,840096,3446,10896,9655.0,76,2008811.0,1353909.0,6.22,19.15,651958.0,12.91,22.53,69341.0,6611.0,0.85
2021-02-14,NJ,745987,2168,22454,20208.0,14,1349327.0,992728.0,3.95,15.19,350955.0,11.18,20.0,39217.0,4415.0,0.759
2021-02-10,ME,42058,175,641,628.0,0,193246.0,141778.0,3.7,14.38,49721.0,10.55,21.26,6780.0,5044.0,0.6759999999999999
2021-02-27,AL,492683,834,9930,7787.0,61,931090.0,628583.0,6.13,18.99,300548.0,12.82,28.6,22022.0,4491.0,0.664
2021-02-11,KY,384903,1871,4211,3830.0,36,608198.0,454145.0,3.39,13.61,151297.0,10.17,19.75,21774.0,4874.0,0.6890000000000001
2021-02-10,ID,166553,458,1791,1577.0,11,205379.0,155238.0,2.22,11.49,39608.0,8.69,17.35,10428.0,5835.0,0.662
2021-01-26,IL,1108430,3667,20853,18883.0,109,737989.0,590212.0,1.11,5.82,140394.0,4.66,12.22,30390.0,2398.0,0.47600000000000003
2021-01-26,KY,350528,2692,3495,3207.0,35,312192.0,279715.0,0.69,6.99,30633.0,6.26,12.49,13736.0,3075.0,0.56
2021-01-17,MD,328214,1769,6596,6423.0,29,,,,,,,,14984.0,2478.0,
2021-02-02,IL,1130917,2304,21336,19306.0,63,1073076.0,831556.0,1.76,8.47,223026.0,6.56,14.68,47870.0,3778.0,0.5770000000000001
2021-03-08,KY,411040,331,4829,4378.0,10,1283860.0,867007.0,9.92,28.74,443361.0,19.41,34.83,33861.0,7579.0,0.825
2021-02-07,MI,620685,0,15854,14894.0,0,1251940.0,924494.0,3.13,12.54,312240.0,9.26,16.42,39273.0,3932.0,0.764
2021-01-28,VI,2384,11,24,,0,4620.0,3901.0,0.69,4.41,719.0,3.73,16.31,268.0,2560.0,0.271
2021-03-02,LA,431271,767,9647,8957.0,19,1084499.0,694173.0,8.34,23.33,387514.0,14.93,31.82,25309.0,5444.0,0.733
2021-03-07,VI,2735,0,25,,0,23033.0,15393.0,7.28,22.0,7622.0,14.7,38.61,523.0,4996.0,0.57
2021-02-01,AZ,762145,3741,13124,11707.0,4,620608.0,524413.0,1.31,8.53,95671.0,7.2,13.92,29564.0,4062.0,0.612
2021-02-04,GU,7636,14,129,,0,26068.0,20785.0,3.08,15.73,5108.0,12.54,30.95,935.0,5640.0,0.508
2021-03-10,VI,2761,6,25,,0,24615.0,16194.0,7.54,23.51,7896.0,15.47,41.9,638.0,6095.0,0.561
2021-03-08,NJ,814916,2307,23590,21193.0,16,2571874.0,1775631.0,10.11,28.96,898336.0,19.99,34.57,67911.0,7646.0,0.838
2021-03-03,KY,407373,1172,4704,4267.0,33,1082228.0,715889.0,8.1,24.22,362062.0,16.02,32.13,29627.0,6631.0,0.754
2021-01-31,MS,275706,705,6056,4385.0,11,236401.0,211689.0,0.82,7.94,24455.0,7.11,14.28,8395.0,2821.0,0.556
2021-03-10,RI,129595,318,2559,,3,340997.0,246202.0,9.18,32.19,97198.0,23.24,40.1,8319.0,7853.0,0.8029999999999999
2021-01-30,DE,77551,616,1081,974.0,3,92509.0,76980.0,1.54,9.5,14956.0,7.91,14.76,4641.0,4766.0,0.643
2021-03-01,VA,578559,1385,8943,7674.0,160,2136926.0,1367037.0,8.63,25.04,737028.0,16.02,29.72,57354.0,6719.0,0.8420000000000001
2021-01-24,MN,454989,1181,6163,5857.0,32,321180.0,252927.0,1.2,5.7,67716.0,4.48,12.07,13755.0,2439.0,0.47200000000000003
2021-02-25,NE,200403,297,2078,,15,422419.0,281672.0,7.14,21.84,138194.0,14.56,28.95,16766.0,8667.0,0.754
2021-03-01,CT,282626,2680,7651,6280.0,29,1031305.0,715456.0,8.56,28.93,305226.0,20.07,33.62,21218.0,5951.0,0.861
2021-03-08,VT,16199,116,208,,0,198741.0,126974.0,10.82,31.85,67485.0,20.35,41.84,4384.0,7026.0,0.7609999999999999
2021-01-29,AZ,748260,5028,13022,11612.0,203,521097.0,439897.0,1.11,7.16,80773.0,6.04,13.91,27393.0,3763.0,0.515
2021-02-16,VI,2542,0,25,,0,12418.0,8806.0,3.45,11.86,3612.0,8.41,25.24,336.0,3210.0,0.47
2021-01-25,OR,138587,419,1882,1867.0,2,300676.0,257296.0,1.01,7.13,42426.0,6.1,11.68,14492.0,3436.0,0.611
2021-01-31,AL,459639,4057,7688,6171.0,122,353974.0,298301.0,1.13,7.22,55331.0,6.08,13.45,15748.0,3212.0,0.537
2021-01-18,ME,34261,385,519,511.0,5,,,,,,,,2637.0,1962.0,
2021-01-29,IL,1120528,4156,21146,19138.0,72,884502.0,685529.0,1.43,6.98,181063.0,5.41,13.09,39571.0,3123.0,0.5329999999999999
2021-01-23,CT,237815,0,6819,5545.0,0,306796.0,264042.0,1.04,8.61,37098.0,7.41,13.82,15716.0,4408.0,0.622
2021-01-19,CA,2996968,23794,33739,,146,1460430.0,1195969.0,0.66,3.7,260838.0,3.03,8.98,92018.0,2329.0,0.41200000000000003
2021-02-05,SC,475932,2707,7972,,52,518892.0,418519.0,1.87,10.08,96485.0,8.13,13.3,19105.0,3711.0,0.758
2021-02-27,WI,616886,868,7014,6412.0,15,1421435.0,935708.0,8.08,24.41,470564.0,16.07,27.29,33258.0,5712.0,0.895
2021-03-04,MS,296745,591,6783,4724.0,19,685610.0,446777.0,7.98,23.04,237488.0,15.01,33.77,22804.0,7662.0,0.682
2021-02-01,MS,276531,825,6132,4418.0,76,238859.0,213525.0,0.84,8.03,25077.0,7.17,14.28,8271.0,2779.0,0.562
2021-01-27,VT,11379,94,172,,1,55377.0,44498.0,1.73,8.87,10806.0,7.13,15.52,2080.0,3333.0,0.5720000000000001
2021-02-12,MI,628012,1535,16027,15062.0,8,1465627.0,1023114.0,4.26,14.68,425663.0,10.24,18.99,47350.0,4741.0,0.773
2021-01-17,SC,409358,4154,6727,,67,,,,,,,,14686.0,2852.0,
2021-03-01,GU,7742,8,131,,1,55255.0,34497.0,12.23,33.33,20267.0,20.81,30.95,810.0,4886.0,1.077
2021-02-18,MD,374974,1008,7677,7495.0,16,930567.0,664228.0,4.39,15.39,265183.0,10.99,20.67,26441.0,4374.0,0.7440000000000001
2021-02-17,RI,122440,368,2352,,8,151436.0,103283.0,4.54,14.3,48089.0,9.75,22.14,3782.0,3570.0,0.6459999999999999
2021-02-11,NH,69612,365,1117,,1,184103.0,130806.0,3.91,13.54,53145.0,9.62,21.92,5574.0,4099.0,0.618
2021-01-30,NC,752627,6168,9287,8404.0,130,898736.0,762635.0,1.29,8.57,135263.0,7.27,13.57,45961.0,4382.0,0.631
2021-02-08,MT,95914,124,1314,1314.0,0,139273.0,102365.0,3.42,13.03,36596.0,9.58,15.31,4733.0,4428.0,0.851
2021-02-28,IL,1186696,1249,22735,20516.0,25,2824209.0,1987775.0,6.26,22.29,792853.0,15.69,28.21,69238.0,5464.0,0.79
2021-03-11,MI,665141,2569,16722,15729.0,22,2899309.0,1880098.0,10.52,29.03,1050447.0,18.83,38.32,60359.0,6044.0,0.758
2021-03-11,NV,297765,618,5080,,13,904504.0,568912.0,10.28,29.37,316682.0,18.47,37.71,22049.0,7158.0,0.779
2021-03-03,NV,294684,395,4987,,20,733953.0,473373.0,8.1,23.83,249472.0,15.37,31.12,18162.0,5896.0,0.7659999999999999
2021-02-04,AL,467823,2767,8365,6642.0,162,408428.0,338845.0,1.41,8.33,69155.0,6.91,16.31,18491.0,3771.0,0.511
2021-02-01,GU,7610,2,129,,0,23445.0,18538.0,2.86,14.14,4736.0,11.18,20.69,2808.0,16939.0,0.684
2021-01-28,MD,350629,1880,7076,6900.0,39,412206.0,355484.0,0.93,6.82,56274.0,5.88,14.08,20043.0,3315.0,0.484
2021-02-23,MD,378490,862,7789,7607.0,27,1132483.0,764026.0,6.07,18.73,366689.0,12.64,27.04,34934.0,5778.0,0.693
2021-03-11,MN,494106,1093,6792,6356.0,19,1823592.0,1213677.0,11.46,32.34,646257.0,21.52,39.2,44388.0,7871.0,0.825
2021-02-26,MD,381272,836,7856,7674.0,18,1239644.0,814954.0,6.99,20.5,422523.0,13.48,30.07,32617.0,5395.0,0.682
2021-03-02,WI,618307,607,7050,6440.0,36,1521200.0,982487.0,8.97,26.13,522547.0,16.87,31.16,37365.0,6417.0,0.838
2021-03-05,WY,54764,79,682,682.0,0,166712.0,105987.0,10.38,28.81,60052.0,18.31,40.79,3019.0,5216.0,0.706
2021-02-06,NJ,717835,4511,21964,19777.0,78,1041289.0,791011.0,2.24,11.72,199040.0,8.91,16.67,38906.0,4380.0,0.703
2021-01-18,AL,424028,1430,6121,5099.0,1,,,,,,,,7517.0,1533.0,
2021-02-02,KY,366938,2431,3812,3478.0,32,419562.0,350622.0,1.5,9.39,66852.0,7.85,15.33,15339.0,3433.0,0.613
2021-01-16,CT,223422,0,6594,5355.0,0,,,,,,,,11346.0,3182.0,
2021-02-24,NC,849630,3346,11074,9804.0,109,2164489.0,1406859.0,7.19,20.64,754213.0,13.41,26.42,61381.0,5852.0,0.7809999999999999
2021-03-08,VA,588129,1537,9790,8162.0,107,2486429.0,1591745.0,10.42,29.13,889474.0,18.65,33.76,49929.0,5850.0,0.863
2021-01-21,KY,338034,3713,3301,3034.0,58,235143.0,217837.0,0.35,5.26,15699.0,4.88,10.08,11361.0,2543.0,0.522
2021-03-03,MN,486434,779,6575,6235.0,17,1477533.0,985742.0,8.63,26.2,486432.0,17.48,32.23,41205.0,7306.0,0.813
2021-01-24,CA,3109151,24111,36790,,429,2199908.0,1838464.0,0.9,5.57,356382.0,4.65,12.42,133316.0,3374.0,0.44799999999999995
2021-02-14,IL,1162154,1631,22121,19961.0,34,1854228.0,1421577.0,3.16,14.63,400340.0,11.22,20.25,64663.0,5103.0,0.722
2021-01-12,MI,570150,2468,14296,13501.0,104,227685.0,207786.0,0.19,2.28,19472.0,2.08,7.69,,,0.29600000000000004
2021-02-19,NH,72767,369,1152,,2,241386.0,166491.0,5.5,17.75,74721.0,12.24,24.16,7182.0,5282.0,0.735
2021-03-10,SC,528473,0,8781,,0,1423016.0,902545.0,10.03,27.64,516180.0,17.53,35.31,38974.0,7570.0,0.7829999999999999
2021-01-29,MN,459747,1114,6236,5921.0,28,440350.0,340311.0,1.75,7.81,98634.0,6.03,14.8,23159.0,4106.0,0.528
2021-02-10,NV,285795,659,4582,,23,366333.0,291370.0,2.37,11.89,73088.0,9.46,16.92,12409.0,4029.0,0.703
2021-03-04,AL,498076,922,10094,7920.0,65,1032171.0,672546.0,7.29,21.05,357384.0,13.72,31.21,23916.0,4878.0,0.674
2021-02-17,IN,651453,923,12250,11825.0,19,1113413.0,797872.0,4.66,16.54,313895.0,11.85,21.49,45387.0,6742.0,0.769
2021-01-16,MN,445047,1485,5955,5673.0,37,,,,,,,,12333.0,2187.0,
2021-02-09,AL,474666,1318,8579,6783.0,56,490969.0,395196.0,1.94,10.01,95033.0,8.06,16.8,17012.0,3470.0,0.596
2021-01-28,MO,456530,1957,6739,,14,382552.0,294872.0,1.4,6.23,85827.0,4.8,13.41,16739.0,2727.0,0.465
2021-01-31,CT,250023,0,7046,5741.0,0,436842.0,349879.0,2.23,12.25,79511.0,9.81,16.23,16444.0,4612.0,0.755
2021-01-17,ND,95907,43,1384,,0,,,,,,,,2406.0,3157.0,
2021-03-02,VA,580108,1549,9326,7993.0,383,2171427.0,1389614.0,8.77,25.44,748805.0,16.28,32.05,57929.0,6787.0,0.794
2021-02-14,KY,388798,1708,4282,3893.0,10,678768.0,488161.0,4.2,15.19,187643.0,10.93,19.97,18632.0,4170.0,0.7609999999999999
2021-02-18,WA,332007,1200,4803,,44,1255764.0,914138.0,4.3,16.49,327192.0,12.0,19.7,30817.0,4047.0,0.8370000000000001
2021-02-28,CA,3475562,4685,51979,,158,8821044.0,6151911.0,6.61,22.32,2613260.0,15.57,29.33,195368.0,4944.0,0.7609999999999999
2021-03-02,AL,494421,652,9991,7840.0,60,972161.0,647752.0,6.57,19.83,322346.0,13.21,29.8,22436.0,4576.0,0.665
2021-02-24,VA,570982,2036,7963,6848.0,156,1803505.0,1213282.0,6.54,21.13,558330.0,14.21,27.65,49057.0,5747.0,0.764
2021-02-17,SC,501976,2108,8433,,29,755422.0,551943.0,3.71,14.67,190900.0,10.72,18.24,21051.0,4089.0,0.804
2021-01-22,MD,339307,2392,6837,6662.0,45,287512.0,256221.0,0.51,4.76,30877.0,4.24,11.95,13258.0,2193.0,0.39799999999999996
2021-01-12,SC,384824,4954,6363,,54,81075.0,77042.0,0.08,1.57,3954.0,1.5,6.14,,,0.257
2021-02-22,NC,844770,2133,10934,9691.0,8,2105120.0,1385902.0,6.83,20.07,716027.0,13.21,22.53,64854.0,6184.0,0.8909999999999999
2021-03-02,ME,45091,146,705,682.0,2,334325.0,225566.0,7.92,24.87,106447.0,16.78,33.58,4985.0,3708.0,0.741
2021-01-21,SC,425314,4782,7042,,85,209631.0,173906.0,0.67,4.07,34277.0,3.38,8.61,13397.0,2602.0,0.473
2021-01-21,NH,60294,857,962,,12,80639.0,70281.0,0.76,5.93,10319.0,5.17,11.41,3133.0,2304.0,0.52
2021-02-09,WI,602256,865,6663,6094.0,49,769314.0,600268.0,2.76,13.21,160627.0,10.31,17.96,35326.0,6067.0,0.736
2021-02-15,NH,71017,232,1135,,2,,,,,,,,6570.0,4832.0,
2021-01-16,MO,436199,0,6253,,0,,,,,,,,10029.0,1634.0,
2021-02-12,MN,471851,1048,6430,6097.0,19,787006.0,595334.0,3.35,13.95,188872.0,10.56,20.03,21793.0,3864.0,0.6970000000000001
2021-02-15,VT,13862,185,190,,1,,,,,,,,2937.0,4707.0,
2021-02-20,AL,485986,774,9590,7525.0,17,776936.0,560968.0,4.37,15.85,214512.0,11.44,22.0,25111.0,5121.0,0.72
2021-01-30,KY,361124,2646,3714,3391.0,46,386001.0,324581.0,1.33,8.64,59367.0,7.27,14.55,16434.0,3678.0,0.594
2021-01-13,WI,558020,2771,5679,5248.0,46,137253.0,125895.0,0.19,2.36,11343.0,2.16,7.49,0.0,0.0,0.315
2021-02-07,VA,530825,1700,6820,5874.0,42,1103370.0,875842.0,2.32,12.93,198115.0,10.26,16.26,38593.0,4521.0,0.795
2021-02-19,GU,7715,0,130,,0,46897.0,31432.0,9.14,28.29,15150.0,18.96,30.95,1569.0,9465.0,0.914
2021-03-01,OR,155787,190,2212,2197.0,4,1024055.0,652299.0,8.7,24.28,367112.0,15.47,29.43,25692.0,6091.0,0.825
2021-03-07,WY,54764,0,682,682.0,0,178035.0,111926.0,11.3,30.76,65420.0,19.34,40.79,3091.0,5341.0,0.754
2021-01-30,IL,1123873,3345,21213,19203.0,67,948804.0,733006.0,1.56,7.49,197643.0,5.78,13.39,42007.0,3315.0,0.5589999999999999
2021-02-16,CA,3412057,5692,47107,,64,6210992.0,4708607.0,3.69,15.72,1456222.0,11.92,20.88,203788.0,5158.0,0.753
2021-02-15,NE,197428,120,2004,,1,,,,,,,,7729.0,3996.0,
2021-01-16,CA,2900246,40622,32960,,669,,,,,,,,88381.0,2237.0,
2021-01-22,MO,445621,1783,6527,,42,285697.0,217597.0,1.09,4.65,66699.0,3.55,10.72,13607.0,2217.0,0.434
2021-01-31,MT,93949,187,1233,1233.0,1,104525.0,79584.0,2.33,9.78,24885.0,7.45,13.25,3991.0,3734.0,0.738
2021-01-25,NC,723445,4633,8720,7964.0,25,676037.0,589436.0,0.82,6.45,86064.0,5.62,11.89,42821.0,4083.0,0.542
2021-02-13,ME,42528,110,649,636.0,2,193246.0,141778.0,3.7,14.38,49721.0,10.55,22.27,3517.0,2616.0,0.645
2021-02-17,VA,557896,2304,7090,6096.0,15,1460103.0,1060294.0,4.32,17.11,368764.0,12.42,20.09,38966.0,4565.0,0.851
2021-02-05,MS,280778,1036,6266,4479.0,44,275884.0,238039.0,1.26,9.27,37572.0,8.0,16.66,9019.0,3030.0,0.556
2021-01-25,CA,3136158,27007,37118,,328,2330633.0,1954048.0,0.94,5.9,371482.0,4.95,12.42,138153.0,3496.0,0.475
2021-02-22,WI,612712,472,6871,6284.0,0,1252322.0,867121.0,6.39,21.51,371843.0,14.89,22.36,39824.0,6840.0,0.9620000000000001
2021-03-04,WA,343090,854,5032,,20,1942877.0,1239194.0,8.98,25.51,683690.0,16.27,33.79,54350.0,7137.0,0.755
2021-01-26,NJ,671727,4776,21105,18984.0,133,575733.0,501812.0,0.81,6.48,72212.0,5.65,12.29,25084.0,2824.0,0.528
2021-01-19,AL,426543,2515,6126,5101.0,5,130795.0,114319.0,0.33,2.67,16346.0,2.33,9.07,7523.0,1534.0,0.294
2021-03-06,MO,480643,291,8161,,0,1552157.0,1004113.0,8.65,25.29,530814.0,16.36,33.12,39153.0,6379.0,0.764
2021-02-28,DE,86799,282,1422,1286.0,4,219312.0,146867.0,7.34,22.52,71482.0,15.08,29.97,5482.0,5630.0,0.752
2021-02-02,NV,279957,811,4324,,46,253174.0,214342.0,1.22,8.22,37568.0,6.96,13.54,12687.0,4119.0,0.607
2021-02-27,NV,293488,459,4957,,15,665577.0,442140.0,7.09,21.61,218299.0,14.35,28.16,15691.0,5094.0,0.767
2021-01-23,NE,186854,599,1879,,1,124069.0,103620.0,1.02,6.41,19646.0,5.36,12.31,4250.0,2197.0,0.521
2021-02-04,NC,781802,5495,9728,8753.0,150,1063474.0,875375.0,1.78,10.14,186914.0,8.35,16.36,30525.0,2910.0,0.62
2021-01-14,MO,431957,2780,6201,,30,175314.0,145521.0,,2.86,,2.37,8.61,6765.0,1102.0,0.332
2021-01-23,MD,341452,2145,6865,6690.0,28,307411.0,272901.0,0.56,5.08,34090.0,4.51,12.28,14212.0,2351.0,0.414
2021-02-10,VT,13122,17,187,,1,93862.0,65577.0,4.51,15.04,28122.0,10.51,21.49,2735.0,4383.0,0.7
2021-01-22,ND,96720,153,1411,,8,64105.0,51018.0,1.63,8.41,12428.0,6.69,11.38,2528.0,3317.0,0.7390000000000001
2021-01-30,VA,504779,2558,6464,5657.0,15,785920.0,648378.0,1.3,9.21,110877.0,7.6,14.44,50946.0,5969.0,0.638
2021-01-22,IN,605426,3489,9642,9267.0,49,414127.0,340055.0,1.1,6.15,73986.0,5.05,12.48,21974.0,3264.0,0.493
2021-03-09,IN,668308,572,12762,12335.0,18,1892845.0,1161968.0,10.75,28.12,724015.0,17.26,36.3,38324.0,5693.0,0.775
2021-01-26,ME,38170,462,562,553.0,4,104924.0,83464.0,1.5,7.81,20096.0,6.21,14.58,4421.0,3289.0,0.536
2021-02-17,VI,2558,16,25,,0,13162.0,9302.0,3.69,12.57,3860.0,8.89,25.24,349.0,3334.0,0.498
2021-02-21,MI,636269,0,16342,15359.0,0,1933648.0,1267083.0,6.48,19.36,647617.0,12.69,22.82,46954.0,4702.0,0.848
2021-02-20,GU,7715,0,130,,0,48387.0,31950.0,9.71,29.19,16104.0,19.27,30.95,1520.0,9169.0,0.943
2021-01-16,MI,581785,2211,14669,13804.0,119,,,,,,,,41587.0,4164.0,
2021-02-02,MD,357483,942,7220,7043.0,32,537037.0,448177.0,1.46,8.88,88359.0,7.41,14.88,24503.0,4053.0,0.597
2021-03-08,RI,128981,860,2549,,8,326730.0,234708.0,8.8,30.84,93178.0,22.16,36.57,8174.0,7716.0,0.843
2021-02-12,WA,327167,1008,4675,,42,1080510.0,819728.0,3.25,14.19,247481.0,10.76,18.88,36081.0,4738.0,0.7509999999999999
2021-03-02,ND,100067,110,1448,,1,238848.0,154161.0,10.81,31.34,82398.0,20.23,34.97,6039.0,7925.0,0.8959999999999999
2021-01-31,NJ,696829,4286,21484,19355.0,-7,795440.0,670153.0,1.39,8.96,123147.0,7.54,13.88,37116.0,4179.0,0.645
2021-02-02,SC,466909,2763,7819,,63,470696.0,385908.0,1.58,9.14,81203.0,7.5,12.82,21926.0,4259.0,0.713
2021-02-26,IN,660071,944,12531,12098.0,37,1505040.0,966033.0,7.77,22.36,523070.0,14.35,27.21,44421.0,6598.0,0.821
2021-03-02,NV,294289,309,4967,,10,723182.0,467471.0,7.94,23.48,244622.0,15.18,28.68,17823.0,5786.0,0.8190000000000001
2021-03-01,VT,15284,86,205,,1,168050.0,109761.0,9.3,26.93,58041.0,17.59,33.16,3802.0,6093.0,0.812
2021-02-23,AL,488973,1453,9660,7575.0,68,815108.0,580477.0,4.75,16.62,233073.0,11.84,22.12,25489.0,5198.0,0.752
2021-03-05,MN,488170,796,6602,6261.0,13,1562547.0,1035471.0,9.24,27.71,521381.0,18.36,34.61,42969.0,7619.0,0.8
2021-01-17,MI,581785,0,14669,13804.0,0,,,,,,,,39240.0,3929.0,
2021-01-23,MS,264219,1196,5772,4268.0,20,150524.0,136902.0,0.45,5.06,13423.0,4.6,12.03,8412.0,2826.0,0.42
2021-01-31,WI,592140,1143,6434,5896.0,4,491058.0,409614.0,1.36,8.43,78902.0,7.04,13.65,26110.0,4484.0,0.618
